update  time
시,군,구,위도,경도,지점코드 //base.csv와 좌표값이 안 맞음.
경기도,여주시,금사면,37.3899,127.5093,4167033000
경기도,여주시,능서면,37.2968,127.565,4167034000
경기도,여주시,대신면,37.389,127.5673,4167035000
경기도,여주시,북내면,37.341,127.6821,4167036000
경기도,여주시,강천면,37.2479,127.7376,4167037000
경기도,여주시,산북면,37.3907,127.4513,4167038000
경기도,여주시,여흥동,37.2959,127.623,4167051000
경기도,여주시,중앙동,37.2959,127.623,4167052000
경기도,여주시,오학동,37.2959,127.623,4167053000
경기도,연천군,,38.0934,127.0771,4180000000
경기도,연천군,연천읍,38.0879,127.0566,4180025000
경기도,연천군,전곡읍,38.0417,127.0558,4180025300
경기도,연천군,군남면,38.0884,126.9979,4180031000
경기도,연천군,청산면,37.9955,127.055,4180032000
경기도,연천군,백학면,38.0428,126.9385,4180033000
경기도,연천군,미산면,38.0423,126.9972,4180034000
경기도,연천군,왕징면,38.0423,126.9972,4180035000
경기도,연천군,신서면,38.1796,127.1169,4180036000
경기도,연천군,중면,38.1346,126.9986,4180037000
경기도,연천군,장남면,37.9972,126.8793,4180038000
경기도,가평군,,37.8288,127.5118,4182000000
경기도,가평군,가평읍,37.805,127.5192,4182025000
경기도,가평군,설악면,37.6665,127.5159,4182031000
경기도,가평군,청평면,37.7605,127.4014,4182032500
경기도,가평군,상면,37.8074,127.344,4182033000
경기도,가평군,하면,37.8074,127.344,4182034000
경기도,가평군,북면,37.8964,127.5799,4182035000
경기도,양평군,,37.4889,127.4899,4183000000
경기도,양평군,양평읍,37.4821,127.5115,4183025000
경기도,양평군,강상면,37.4821,127.5115,4183031000
경기도,양평군,강하면,37.4837,127.3953,4183032000
경기도,양평군,양서면,37.5307,127.3381,4183033000
경기도,양평군,옥천면,37.529,127.4544,4183034000
경기도,양평군,서종면,37.6229,127.3401,4183035000
경기도,양평군,단월면,37.5254,127.687,4183036000
경기도,양평군,청운면,37.5715,127.6882,4183037000
경기도,양평군,양동면,37.4322,127.7426,4183038000
경기도,양평군,지평면,37.4803,127.6277,4183039500
경기도,양평군,용문면,37.4812,127.5696,4183040000
경기도,양평군,개군면,37.4351,127.5684,4183041000
강원도,춘천시,,37.8785,127.7323,4211000000
강원도,춘천시,신북읍,37.9396,127.7566,4211025000
강원도,춘천시,동면,37.8935,127.7554,4211031000
강원도,춘천시,동산면,37.754,127.8099,4211032000
강원도,춘천시,신동면,37.8022,127.6944,4211033000
강원도,춘천시,남면,37.7118,127.5753,4211034000
강원도,춘천시,서면,37.8945,127.6969,4211035000
강원도,춘천시,사북면,38.0339,127.642,4211036000
강원도,춘천시,북산면,37.9837,127.8751,4211038000
강원도,춘천시,동내면,37.8473,127.7541,4211039000
강원도,춘천시,남산면,37.8031,127.636,4211040000
강원도,춘천시,교동,37.8935,127.7554,4211052000
강원도,춘천시,조운동,37.8935,127.7554,4211053000
강원도,춘천시,약사명동,37.8935,127.7554,4211054500
강원도,춘천시,근화동,37.8945,127.6969,4211057000
강원도,춘천시,소양동,37.8935,127.7554,4211058000
강원도,춘천시,후평1동,37.8935,127.7554,4211060000
강원도,춘천시,후평2동,37.8935,127.7554,4211061000
강원도,춘천시,후평3동,37.8935,127.7554,4211061100
강원도,춘천시,효자1동,37.8473,127.7541,4211062000
강원도,춘천시,효자2동,37.8473,127.7541,4211063000
강원도,춘천시,효자3동,37.8935,127.7554,4211064000
강원도,춘천시,석사동,37.8473,127.7541,4211065000
강원도,춘천시,퇴계동,37.8473,127.7541,4211066000
강원도,춘천시,강남동,37.8483,127.6956,4211067500
강원도,춘천시,신사우동,37.8935,127.7554,4211070500
강원도,원주시,,37.3391,127.9221,4213000000
강원도,원주시,문막읍,37.2929,127.7968,4213025000
강원도,원주시,소초면,37.4268,128.0329,4213031000
강원도,원주시,호저면,37.4291,127.9168,4213032000
강원도,원주시,지정면,37.338,127.856,4213033000
강원도,원주시,부론면,37.2018,127.7363,4213035000
강원도,원주시,귀래면,37.1526,127.9085,4213036000
강원도,원주시,흥업면,37.2908,127.9126,4213037000
강원도,원주시,판부면,37.2885,128.0285,4213038000
강원도,원주시,신림면,37.2413,128.0849,4213039000
강원도,원주시,중앙동,37.3358,127.972,4213051500
강원도,원주시,원인동,37.3358,127.972,4213052000
강원도,원주시,개운동,37.3358,127.972,4213053000
강원도,원주시,명륜1동,37.3358,127.972,4213054100
강원도,원주시,명륜2동,37.3358,127.972,4213054200
강원도,원주시,단구동,37.3358,127.972,4213055000
강원도,원주시,일산동,37.3358,127.972,4213056000
강원도,원주시,학성동,37.3358,127.972,4213057500
강원도,원주시,단계동,37.3369,127.914,4213059000
강원도,원주시,우산동,37.383,127.9154,4213060000
강원도,원주시,태장1동,37.3358,127.972,4213061000
강원도,원주시,태장2동,37.3818,127.9734,4213062000
강원도,원주시,봉산동,37.3358,127.972,4213063500
강원도,원주시,행구동,37.3358,127.972,4213065000
강원도,원주시,무실동,37.3369,127.914,4213066000
강원도,원주시,반곡관설동,37.3358,127.972,4213067500
강원도,강릉시,,37.7491,128.8785,4215000000
강원도,강릉시,주문진읍,37.8698,128.8076,4215025000
강원도,강릉시,성산면,37.7298,128.8598,4215031000
강원도,강릉시,왕산면,37.6837,128.8577,4215032000
강원도,강릉시,구정면,37.7298,128.8598,4215033000
강원도,강릉시,강동면,37.7264,128.9764,4215034000
강원도,강릉시,옥계면,37.6325,129.0303,4215035000
강원도,강릉시,사천면,37.822,128.864,4215036000
강원도,강릉시,연곡면,37.8682,128.8661,4215037000
강원도,강릉시,홍제동,37.7298,128.8598,4215051000
강원도,강릉시,중앙동,37.7742,128.9202,4215052000
강원도,강릉시,옥천동,37.7742,128.9202,4215054000
강원도,강릉시,교1동,37.7759,128.8619,4215055000
강원도,강릉시,교2동,37.7742,128.9202,4215056000
강원도,강릉시,포남1동,37.7742,128.9202,4215057100
강원도,강릉시,포남2동,37.7742,128.9202,4215057200
강원도,강릉시,초당동,37.7742,128.9202,4215058000
강원도,강릉시,송정동,37.7742,128.9202,4215059000
강원도,강릉시,내곡동,37.7298,128.8598,4215060000
강원도,강릉시,강남동,37.7281,128.9181,4215061500
강원도,강릉시,성덕동,37.7742,128.9202,4215064500
강원도,강릉시,경포동,37.7759,128.8619,4215066500
강원도,동해시,,37.5219,129.1166,4217000000
강원도,동해시,천곡동,37.5368,129.1421,4217051000
강원도,동해시,송정동,37.4907,129.1399,4217052000
강원도,동해시,북삼동,37.4907,129.1399,4217053000
강원도,동해시,부곡동,37.5385,129.084,4217054000
강원도,동해시,동호동,37.5385,129.084,4217055000
강원도,동해시,발한동,37.5385,129.084,4217057000
강원도,동해시,묵호동,37.5368,129.1421,4217059000
강원도,동해시,북평동,37.4907,129.1399,4217060000
강원도,동해시,망상동,37.5385,129.084,4217063000
강원도,동해시,삼화동,37.4925,129.0818,4217065000
강원도,태백시,,37.1612,128.988,4219000000
강원도,태백시,황지동,37.1717,129.0084,4219051500
강원도,태백시,황연동,37.1717,129.0084,4219052500
강원도,태백시,삼수동,37.1717,129.0084,4219053500
강원도,태백시,상장동,37.1717,129.0084,4219054000
강원도,태백시,문곡소도동,37.1274,128.9485,4219058500
강원도,태백시,장성동,37.0797,129.0041,4219059500
강원도,태백시,구문소동,37.0797,129.0041,4219060500
강원도,태백시,철암동,37.124,129.064,4219061500
강원도,속초시,,38.2043,128.5942,4221000000
강원도,속초시,영랑동,38.1991,128.5871,4221051000
강원도,속초시,동명동,38.1991,128.5871,4221052000
강원도,속초시,금호동,38.1991,128.5871,4221054000
강원도,속초시,교동,38.1991,128.5871,4221056000
강원도,속초시,노학동,38.1991,128.5871,4221057000
강원도,속초시,조양동,38.1991,128.5871,4221058000
강원도,속초시,청호동,38.1991,128.5871,4221059000
강원도,속초시,대포동,38.1529,128.5852,4221060000
강원도,삼척시,,37.4471,129.1675,4223000000
강원도,삼척시,도계읍,37.216,129.0684,4223025000
강원도,삼척시,원덕읍,37.1608,129.3551,4223025300
강원도,삼척시,근덕면,37.3948,129.2513,4223031000
강원도,삼척시,하장면,37.3577,128.9592,4223032000
강원도,삼척시,노곡면,37.3506,129.191,4223033000
강원도,삼척시,미로면,37.3985,129.1353,4223034000
강원도,삼척시,가곡면,37.1664,129.1818,4223035000
강원도,삼척시,신기면,37.3542,129.0751,4223036000
강원도,삼척시,남양동,37.4428,129.1956,4223051000
강원도,삼척시,교동,37.4428,129.1956,4223053000
강원도,삼척시,정라동,37.4428,129.1956,4223054000
강원도,삼척시,성내동,37.4446,129.1376,4223057000
강원도,홍천군,,37.6944,127.8908,4272000000
강원도,홍천군,홍천읍,37.7068,127.8669,4272025000
강원도,홍천군,화촌면,37.7507,127.9849,4272031000
강원도,홍천군,두촌면,37.888,128.0477,4272032000
강원도,홍천군,내촌면,37.7945,128.1031,4272033000
강원도,홍천군,서석면,37.6998,128.2167,4272034000
강원도,홍천군,동면,37.6596,127.9238,4272035000
강원도,홍천군,남면,37.6167,127.7477,4272036000
강원도,홍천군,서면,37.6638,127.6907,4272037000
강원도,홍천군,북방면,37.7068,127.8669,4272038000
강원도,홍천군,내면,37.788,128.395,4272039000
강원도,횡성군,,37.489,127.9872,4273000000
강원도,횡성군,횡성읍,37.474,127.9763,4273025000
강원도,횡성군,우천면,37.4717,128.0925,4273031000
강원도,횡성군,안흥면,37.4244,128.149,4273032000
강원도,횡성군,둔내면,37.5153,128.2102,4273033000
강원도,횡성군,갑천면,37.5639,128.0955,4273034000
강원도,횡성군,청일면,37.5627,128.1537,4273035000
강원도,횡성군,공근면,37.5201,127.9777,4273036000
강원도,횡성군,서원면,37.4762,127.8601,4273037000
강원도,횡성군,강림면,37.3783,128.1474,4273038000
강원도,영월군,,37.1809,128.464,4275000000
강원도,영월군,영월읍,37.186,128.4882,4275025000
강원도,영월군,상동읍,37.1307,128.833,4275025300
강원도,영월군,중동면,37.1355,128.6597,4275031000
강원도,영월군,김삿갓면,37.137,128.6019,4275032500
강원도,영월군,북면,37.2335,128.4321,4275033000
강원도,영월군,남면,37.1874,128.4303,4275034000
강원도,영월군,한반도면,37.2362,128.3164,4275035500
강원도,영월군,주천면,37.2836,128.2601,4275036000
강원도,영월군,수주면,37.2836,128.2601,4275037000
강원도,평창군,,37.3679,128.3924,4276000000
강원도,평창군,평창읍,37.3731,128.3794,4276025000
강원도,평창군,미탄면,37.3242,128.4936,4276031000
강원도,평창군,방림면,37.4192,128.3811,4276032000
강원도,평창군,대화면,37.51,128.4427,4276033000
강원도,평창군,봉평면,37.6036,128.388,4276034000
강원도,평창군,용평면,37.6022,128.4462,4276035000
강원도,평창군,진부면,37.6454,128.5645,4276036000
강원도,평창군,대관령면,37.6885,128.6829,4276038000
강원도,정선군,,37.3778,128.6631,4277000000
강원도,정선군,정선읍,37.3658,128.6693,4277025000
강원도,정선군,고한읍,37.2228,128.8371,4277025300
강원도,정선군,사북읍,37.2228,128.8371,4277025600
강원도,정선군,신동읍,37.2276,128.6635,4277025900
강원도,정선군,남면,37.2721,128.7233,4277032000
강원도,정선군,북평면,37.458,128.6732,4277034000
강원도,정선군,임계면,37.4993,128.8494,4277035000
강원도,정선군,화암면,37.3166,128.7832,4277036000
강원도,정선군,여량면,38.1151,128.2313,4277037000
강원도,철원군,,38.1441,127.3157,4278000000
강원도,철원군,철원읍,38.2244,127.2353,4278025000
강원도,철원군,김화읍,38.2683,127.4127,4278025300
강원도,철원군,갈말읍,38.1313,127.2922,4278025600
강원도,철원군,동송읍,38.2244,127.2353,4278025900
강원도,철원군,서면,38.176,127.4106,4278031000
강원도,철원군,근남면,38.2213,127.4705,4278032000
강원도,철원군,근북면,38.3145,127.4137,4278033000
강원도,철원군,근동면,38.3128,127.5315,4278034000
강원도,철원군,원동면,38.309,127.767,4278035000
강원도,철원군,원남면,38.311,127.6492,4278036000
강원도,철원군,임남면,38.3069,127.8847,4278037000
강원도,화천군,,38.1034,127.7104,4279000000
강원도,화천군,화천읍,38.0791,127.7019,4279025000
강원도,화천군,간동면,38.0309,127.8178,4279031000
강원도,화천군,하남면,38.0339,127.642,4279032000
강원도,화천군,상서면,38.1724,127.6456,4279033000
강원도,화천군,사내면,38.0819,127.5259,4279034000
강원도,양구군,,38.1073,127.9922,4280000000
강원도,양구군,양구읍,38.1199,127.9966,4280025000
강원도,양구군,남면,38.1188,128.0552,4280031000
강원도,양구군,동면,38.2111,128.0583,4280032000
강원도,양구군,방산면,38.2134,127.9407,4280033000
강원도,양구군,해안면,38.3023,128.1201,4280034000
강원도,인제군,,38.067,128.1727,4281000000
강원도,인제군,인제읍,38.0702,128.171,4281025000
강원도,인제군,남면,37.9791,128.1093,4281031000
강원도,인제군,북면,38.1151,128.2313,4281032000
강원도,인제군,기린면,37.974,128.3435,4281033000
강원도,인제군,서화면,38.2074,128.2346,4281034000
강원도,인제군,상남면,37.883,128.2816,4281035000
강원도,고성군,,38.378,128.4702,4282000000
강원도,고성군,간성읍,38.3867,128.4769,4282025000
강원도,고성군,거진읍,38.4329,128.4787,4282025300
강원도,고성군,현내면,38.4805,128.4215,4282031000
강원도,고성군,죽왕면,38.3391,128.5339,4282032000
강원도,고성군,토성면,38.2452,128.589,4282033000
강원도,고성군,수동면,38.437,128.3018,4282034000
강원도,양양군,,38.0728,128.6214,4283000000
강원도,양양군,양양읍,38.0591,128.64,4283025000
강원도,양양군,서면,38.0606,128.5814,4283031000
강원도,양양군,손양면,38.0591,128.64,4283032000
강원도,양양군,현북면,38.0114,128.6967,4283033000
강원도,양양군,현남면,37.9637,128.7532,4283034000
강원도,양양군,강현면,38.1529,128.5852,4283035000
충청북도,청주시,,36.6396,127.4912,4311000000
충청북도,청주시상당구,,36.6529,127.492,4311100000
충청북도,청주시상당구,중앙동,36.6529,127.492,4311152500
충청북도,청주시상당구,성안동,36.6529,127.492,4311154500
충청북도,청주시상당구,탑대성동,36.6529,127.492,4311162000
충청북도,청주시상당구,영운동,36.6069,127.4909,4311167000
충청북도,청주시상당구,금천동,36.6069,127.4909,4311168000
충청북도,청주시상당구,용담.명암.산성동,36.6529,127.492,4311169000
충청북도,청주시상당구,용암1동,36.6069,127.4909,4311172000
충청북도,청주시상당구,용암2동,36.6069,127.4909,4311173000
충청북도,청주시상당구,낭성면,36.6051,127.6055,4311131000
충청북도,청주시상당구,미원면,36.6502,127.6641,4311132000
충청북도,청주시상당구,가덕면,36.5601,127.5471,4311133000
충청북도,청주시상당구,남일면,36.6069,127.4909,4311134000
충청북도,청주시상당구,문의면,36.5149,127.4888,4311135000
충청북도,청주시서원구,,36.6529,127.492,4311200000
충청북도,청주시서원구,사직제1동,36.6529,127.492,4311251000
충청북도,청주시서원구,사직제2동,36.6069,127.4909,4311252000
충청북도,청주시서원구,사창동,36.6538,127.4346,4311253000
충청북도,청주시서원구,모충동,36.6069,127.4909,4311254000
충청북도,청주시서원구,산남동,36.6069,127.4909,4311255000
충청북도,청주시서원구,분평동,36.6069,127.4909,4311256000
충청북도,청주시서원구,수곡1동,36.6069,127.4909,4311257000
충청북도,청주시서원구,수곡2동,36.6069,127.4909,4311258000
충청북도,청주시서원구,성화.개신.죽림동,36.6078,127.4336,4311259000
충청북도,청주시서원구,남이면,36.5618,127.4326,4311231000
충청북도,청주시서원구,현도면,36.4698,127.4305,4311232000
충청북도,청주시청원구,,36.6529,127.492,4311400000
충청북도,청주시청원구,우암동,36.6529,127.492,4311451000
충청북도,청주시청원구,내덕제1동,36.6529,127.492,4311452000
충청북도,청주시청원구,내덕제2동,36.6529,127.492,4311453000
충청북도,청주시청원구,율량.사천동,36.6529,127.492,4311454000
충청북도,청주시청원구,오근장동,36.699,127.4931,4311455000
충청북도,청주시청원구,내수읍,36.7441,127.5516,4311425000
충청북도,청주시청원구,오창읍,36.7458,127.4367,4311425300
충청북도,청주시청원구,북이면,36.7441,127.5516,4311431000
충청북도,청주시흥덕구,,36.6086,127.3763,4311300000
충청북도,청주시흥덕구,운천.신봉동,36.6529,127.492,4311370000
충청북도,청주시흥덕구,복대1동,36.6538,127.4346,4311374100
충청북도,청주시흥덕구,복대2동,36.6078,127.4336,4311374200
충청북도,청주시흥덕구,가경동,36.6078,127.4336,4311374700
충청북도,청주시흥덕구,봉명1동,36.6538,127.4346,4311375100
충청북도,청주시흥덕구,봉명2.송정동,36.6538,127.4346,4311375600
충청북도,청주시흥덕구,강서제1동,36.6078,127.4336,4311376000
충청북도,청주시흥덕구,강서제2동,36.6538,127.4346,4311377000
충청북도,청주시흥덕구,오송읍,36.6094,127.319,4311325000
충청북도,청주시흥덕구,강내면,36.6086,127.3763,4311331000
충청북도,청주시흥덕구,옥산면,36.6546,127.3773,4311332000
충청북도,충주시,,36.9882,127.9281,4313000000
충청북도,충주시,주덕읍,36.9705,127.7877,4313025000
충청북도,충주시,살미면,36.9212,127.9592,4313031000
충청북도,충주시,수안보면,36.828,128.0139,4313032500
충청북도,충주시,신니면,36.9715,127.7301,4313035000
충청북도,충주시,노은면,37.0636,127.7326,4313036000
충청북도,충주시,앙성면,37.1096,127.7338,4313037000
충청북도,충주시,금가면,37.0604,127.9057,4313039000
충청북도,충주시,동량면,37.0133,127.962,4313040000
충청북도,충주시,산척면,37.0593,127.9634,4313041000
충청북도,충주시,엄정면,37.1065,127.9071,4313042000
충청북도,충주시,소태면,37.1076,127.8493,4313043000
충청북도,충주시,성내.충인동,36.9672,127.9606,4313051500
충청북도,충주시,교현.안림동,36.9672,127.9606,4313053500
충청북도,충주시,교현2동,36.9683,127.903,4313054000
충청북도,충주시,용산동,36.9672,127.9606,4313055000
충청북도,충주시,지현동,36.9672,127.9606,4313056000
충청북도,충주시,문화동,36.9683,127.903,4313057100
충청북도,충주시,호암.직동,36.9672,127.9606,4313058000
충청북도,충주시,달천동,36.9223,127.9016,4313060500
충청북도,충주시,봉방동,36.9683,127.903,4313061000
충청북도,충주시,칠금.금릉동,36.9683,127.903,4313062500
충청북도,충주시,연수동,36.9672,127.9606,4313063000
충청북도,충주시,목행.용탄동,37.0144,127.9044,4313064000
충청북도,제천시,,37.1298,128.1932,4315000000
충청북도,제천시,봉양읍,37.1479,128.1397,4315025000
충청북도,제천시,금성면,37.0545,128.1943,4315031000
충청북도,제천시,청풍면,37.0085,128.1927,4315032000
충청북도,제천시,수산면,36.9164,128.1895,4315033000
충청북도,제천시,덕산면,36.9164,128.1895,4315034000
충청북도,제천시,한수면,36.8728,128.0729,4315035000
충청북도,제천시,백운면,37.1503,128.0241,4315036000
충청북도,제천시,송학면,37.1914,128.2569,4315038000
충청북도,제천시,교동,37.1467,128.1974,4315051000
충청북도,제천시,용두동,37.1467,128.1974,4315056000
충청북도,제천시,청전동,37.1467,128.1974,4315059000
충청북도,제천시,화산동,37.1467,128.1974,4315060500
충청북도,보은군,,36.4865,127.7316,4372000000
충청북도,보은군,보은읍,36.4653,127.7165,4372025000
충청북도,보은군,속리산면,36.5092,127.8322,4372031500
충청북도,보은군,장안면,36.4642,127.7737,4372032500
충청북도,보은군,마로면,36.4172,127.8296,4372033000
충청북도,보은군,탄부면,36.4183,127.7724,4372034000
충청북도,보은군,삼승면,36.3733,127.714,4372035000
충청북도,보은군,수한면,36.4653,127.7165,4372036000
충청북도,보은군,회남면,36.4212,127.601,4372037000
충청북도,보은군,회인면,36.5131,127.6033,4372038500
충청북도,보은군,내북면,36.5582,127.6617,4372039000
충청북도,보은군,산외면,36.5572,127.7189,4372040000
충청북도,옥천군,,36.3035,127.5736,4373000000
충청북도,옥천군,옥천읍,36.2832,127.5975,4373025000
충청북도,옥천군,동이면,36.2832,127.5975,4373031000
충청북도,옥천군,안남면,36.3742,127.6569,4373032000
충청북도,옥천군,안내면,36.3742,127.6569,4373033000
충청북도,옥천군,청성면,36.3263,127.7699,4373034000
충청북도,옥천군,청산면,36.3263,127.7699,4373035000
충청북도,옥천군,이원면,36.2373,127.5964,4373036000
충청북도,옥천군,군서면,36.2841,127.5405,4373037000
충청북도,옥천군,군북면,36.3301,127.5416,4373038000
충청북도,영동군,,36.1721,127.7856,4374000000
충청북도,영동군,영동읍,36.1884,127.7661,4374025000
충청북도,영동군,용산면,36.2793,127.8256,4374031000
충청북도,영동군,황간면,36.2312,127.9383,4374032000
충청북도,영동군,추풍령면,36.2301,127.9953,4374033500
충청북도,영동군,매곡면,36.1852,127.9369,4374034000
충청북도,영동군,상촌면,36.1393,127.9355,4374035000
충청북도,영동군,양강면,36.1425,127.7648,4374036000
충청북도,영동군,용화면,36.0046,127.7611,4374037000
충청북도,영동군,학산면,36.0975,127.7067,4374038000
충청북도,영동군,양산면,36.0985,127.6499,4374039000
충청북도,영동군,심천면,36.2354,127.7104,4374040000
충청북도,증평군,,36.7822,127.5833,4374500000
충청북도,증평군,증평읍,36.7892,127.6102,4374525000
충청북도,증평군,도안면,36.7892,127.6102,4374531000
충청북도,진천군,,36.8525,127.4376,4375000000
충청북도,진천군,진천읍,36.8379,127.4388,4375025000
충청북도,진천군,덕산면,36.9291,127.4984,4375031000
충청북도,진천군,초평면,36.8362,127.5538,4375032000
충청북도,진천군,문백면,36.7919,127.4377,4375033000
충청북도,진천군,백곡면,36.8847,127.3822,4375034000
충청북도,진천군,이월면,36.93,127.4408,4375035000
충청북도,진천군,광혜원면,36.976,127.4419,4375037000
충청북도,괴산군,,36.8124,127.7888,4376000000
충청북도,괴산군,괴산읍,36.8323,127.7839,4376025000
충청북도,괴산군,감물면,36.8302,127.8989,4376031000
충청북도,괴산군,장연면,36.8291,127.9564,4376032000
충청북도,괴산군,연풍면,36.7819,128.0125,4376033000
충청북도,괴산군,칠성면,36.7853,127.8401,4376034000
충청북도,괴산군,문광면,36.7863,127.7826,4376035000
충청북도,괴산군,청천면,36.6492,127.7214,4376036000
충청북도,괴산군,청안면,36.7883,127.6676,4376037000
충청북도,괴산군,사리면,36.8343,127.6688,4376039000
충청북도,괴산군,소수면,36.8333,127.7263,4376040000
충청북도,괴산군,불정면,36.8773,127.8427,4376041000
충청북도,음성군,,36.9374,127.6926,4377000000
충청북도,음성군,음성읍,36.9264,127.6712,4377025000
충청북도,음성군,금왕읍,36.9734,127.6148,4377025300
충청북도,음성군,소이면,36.9244,127.7864,4377031000
충청북도,음성군,원남면,36.8803,127.67,4377032000
충청북도,음성군,맹동면,36.9283,127.556,4377033000
충청북도,음성군,대소면,36.9752,127.4995,4377034000
충청북도,음성군,삼성면,37.0212,127.5006,4377035000
충청북도,음성군,생극면,37.0194,127.616,4377036000
충청북도,음성군,감곡면,37.1116,127.6183,4377037000
충청북도,단양군,,36.9818,128.3678,4380000000
충청북도,단양군,단양읍,37.0046,128.3657,4380025000
충청북도,단양군,매포읍,37.052,128.3097,4380025300
충청북도,단양군,대강면,36.9125,128.3623,4380031000
충청북도,단양군,가곡면,37.0046,128.3657,4380032000
충청북도,단양군,영춘면,37.0939,128.4846,4380033000
충청북도,단양군,어상천면,37.0967,128.3691,4380034000
충청북도,단양군,적성면,36.9599,128.3064,4380035000
충청북도,단양군,단성면,36.9138,128.3047,4380036000
충청남도,천안시,,36.8121,127.1162,4413000000
충청남도,천안시동남구,,36.7956,127.1503,4413100000
충청남도,천안시동남구,목천읍,36.7942,127.2653,4413125000
충청남도,천안시동남구,풍세면,36.7035,127.1487,4413131000
충청남도,천안시동남구,광덕면,36.7042,127.0912,4413132000
충청남도,천안시동남구,북면,36.8402,127.2662,4413133000
충청남도,천안시동남구,성남면,36.7482,127.2644,4413134000
충청남도,천안시동남구,수신면,36.7482,127.2644,4413135000
충청남도,천안시동남구,병천면,36.7474,127.3218,4413136000
충청남도,천안시동남구,동면,36.7934,127.3228,4413137000
충청남도,천안시동남구,중앙동,36.7956,127.1503,4413151000
충청남도,천안시동남구,문성동,36.7956,127.1503,4413152000
충청남도,천안시동남구,원성1동,36.7956,127.1503,4413153000
충청남도,천안시동남구,원성2동,36.7956,127.1503,4413154000
충청남도,천안시동남구,봉명동,36.7956,127.1503,4413155000
충청남도,천안시동남구,일봉동,36.7956,127.1503,4413156000
충청남도,천안시동남구,신방동,36.7956,127.1503,4413157000
충청남도,천안시동남구,청룡동,36.7956,127.1503,4413158000
충청남도,천안시동남구,신안동,36.7956,127.1503,4413159000
충청남도,천안시서북구,,36.8877,127.152,4413300000
충청남도,천안시서북구,성환읍,36.9337,127.1528,4413325000
충청남도,천안시서북구,성거읍,36.887,127.2095,4413325300
충청남도,천안시서북구,직산읍,36.8877,127.152,4413325600
충청남도,천안시서북구,입장면,36.933,127.2104,4413331000
충청남도,천안시서북구,성정1동,36.7956,127.1503,4413351000
충청남도,천안시서북구,성정2동,36.8416,127.1511,4413352000
충청남도,천안시서북구,쌍용1동,36.7956,127.1503,4413353000
충청남도,천안시서북구,쌍용2동,36.7956,127.1503,4413354000
충청남도,천안시서북구,쌍용3동,36.7962,127.0928,4413355000
충청남도,천안시서북구,백석동,36.7962,127.0928,4413356000
충청남도,공주시,,36.4436,127.1211,4415000000
충청남도,공주시,유구읍,36.5673,126.9743,4415025000
충청남도,공주시,이인면,36.3821,127.0858,4415031000
충청남도,공주시,탄천면,36.3367,127.0279,4415032000
충청남도,공주시,계룡면,36.3355,127.1421,4415033000
충청남도,공주시,반포면,36.3801,127.2572,4415034000
충청남도,공주시,의당면,36.5195,127.1454,4415036000
충청남도,공주시,정안면,36.6115,127.147,4415037000
충청남도,공주시,우성면,36.4747,127.0301,4415038000
충청남도,공주시,사곡면,36.5207,127.0309,4415039000
충청남도,공주시,신풍면,36.5213,126.9736,4415040000
충청남도,공주시,중학동,36.4275,127.1437,4415051000
충청남도,공주시,웅진동,36.4735,127.1446,4415054000
충청남도,공주시,금학동,36.4275,127.1437,4415055000
충청남도,공주시,옥룡동,36.4735,127.1446,4415056000
충청남도,공주시,신관동,36.4735,127.1446,4415057000
충청남도,보령시,,36.3306,126.6149,4418000000
충청남도,보령시,웅천읍,36.2481,126.6275,4418025000
충청남도,보령시,주포면,36.4324,126.5721,4418031000
충청남도,보령시,오천면,36.4327,126.5149,4418032000
충청남도,보령시,천북면,36.4787,126.5153,4418033000
충청남도,보령시,청소면,36.4324,126.5721,4418034000
충청남도,보령시,청라면,36.3857,126.6859,4418035000
충청남도,보령시,남포면,36.2941,126.6279,4418036000
충청남도,보령시,주산면,36.2022,126.627,4418038000
충청남도,보령시,미산면,36.2018,126.684,4418039000
충청남도,보령시,성주면,36.3401,126.6284,4418040000
충청남도,보령시,주교면,36.3864,126.5717,4418041000
충청남도,보령시,대천1동,36.3404,126.5713,4418051500
충청남도,보령시,대천2동,36.3404,126.5713,4418052500
충청남도,보령시,대천3동,36.3401,126.6284,4418053500
충청남도,보령시,대천4동,36.3401,126.6284,4418054500
충청남도,보령시,대천5동,36.2948,126.5138,4418056500
충청남도,아산시,,36.7871,127.0046,4420000000
충청남도,아산시,염치읍,36.7974,126.9778,4420025000
충청남도,아산시,배방읍,36.7508,127.0346,4420025300
충청남도,아산시,송악면,36.7508,127.0346,4420031000
충청남도,아산시,탕정면,36.7968,127.0353,4420033000
충청남도,아산시,음봉면,36.8429,127.0361,4420035000
충청남도,아산시,둔포면,36.935,127.0376,4420036000
충청남도,아산시,영인면,36.8435,126.9785,4420037000
충청남도,아산시,인주면,36.8445,126.8635,4420038000
충청남도,아산시,선장면,36.7985,126.8628,4420039000
충청남도,아산시,도고면,36.7524,126.8622,4420040000
충청남도,아산시,신창면,36.798,126.9203,4420041000
충청남도,아산시,온양1동,36.7974,126.9778,4420057000
충청남도,아산시,온양2동,36.7974,126.9778,4420058000
충청남도,아산시,온양3동,36.7968,127.0353,4420059000
충청남도,아산시,온양4동,36.7974,126.9778,4420060000
충청남도,아산시,온양5동,36.7514,126.9771,4420061000
충청남도,아산시,온양6동,36.7508,127.0346,4420062000
충청남도,서산시,,36.7821,126.4522,4421000000
